Datetime (Local),Price (EUR/MWhe)
1711 ,213.69
1712 ,215
1713 ,214.9
1714 ,250
1715 ,220.67
1716 ,215
1717 ,270.93
1718 ,255.63
1719 ,225.18
1720 ,223.47
1721 ,225.55
1722 ,260.01
1723 ,290
1724 ,362.02
1725 ,389.9
1726 ,351.1
1727 ,321.96
1728 ,305.91
1729 ,291.55
1730 ,280.03
1731 ,232.24
1732 ,224.76
1733 ,219.91
1734 ,230.06
1735 ,329.2
1736 ,360
1737 ,365.62
1738 ,335.49
1739 ,313.6
1740 ,289.15
1741 ,293.8
1742 ,239.34
1743 ,235.36
1744 ,271.98
1745 ,295.85
1746 ,346.5
1747 ,390.01
1748 ,435.42
1749 ,365.26
1750 ,322.7
1751 ,300.73
1752 ,261.86
1753 ,248.92
1754 ,245.03
1755 ,241.79
1756 ,240.07
1757 ,242.69
1758 ,262.4
1759 ,314.81
1760 ,336.39
1761 ,347.43
1762 ,320.57
1763 ,299.6
1764 ,296.17
1765 ,279.33
1766 ,277.51
1767 ,281.7
1768 ,286.38
1769 ,306.09
1770 ,321.46
1771 ,360.06
1772 ,405.02
1773 ,333.67
1774 ,304.19
1775 ,283.17
1776 ,264.11
1777 ,253.41
1778 ,251.4
1779 ,247.5
1780 ,240.01
1781 ,238.5
1782 ,249.72
1783 ,296.96
1784 ,317.7
1785 ,314
1786 ,295.94
1787 ,276.6
1788 ,265.36
1789 ,270.24
1790 ,270.68
1791 ,275.08
1792 ,273.2
1793 ,265.1
1794 ,294.92
1795 ,319.13
1796 ,336.69
1797 ,306.25
1798 ,280.38
1799 ,274.54
1800 ,266.59
1801 ,246.27
1802 ,241.34
1803 ,236.9
1804 ,223.3
1805 ,184.49
1806 ,225.31
1807 ,239.3
1808 ,284.91
1809 ,309.23
1810 ,305.9
1811 ,254.46
1812 ,263.28
1813 ,255.95
1814 ,250.4
1815 ,257.51
1816 ,246.63
1817 ,251.92
1818 ,275.52
1819 ,309.42
1820 ,347.21
1821 ,295.92
1822 ,259.29
1823 ,244.66
1824 ,237.2
1825 ,203.03
1826 ,206.97
1827 ,211.9
1828 ,206.5
1829 ,209.9
1830 ,217.06
1831 ,262.97
1832 ,291.51
1833 ,287.81
1834 ,255.95
1835 ,239.98
1836 ,225
1837 ,224.47
1838 ,212.46
1839 ,200.78
1840 ,208.01
1841 ,220.53
1842 ,245.54
1843 ,275.31
1844 ,286.52
1845 ,252.9
1846 ,216.95
1847 ,228.5
1848 ,221.27
1849 ,224.06
1850 ,214.46
1851 ,225
1852 ,197.88
1853 ,185.06
1854 ,190.8
1855 ,214.95
1856 ,204.14
1857 ,234.64
1858 ,237.97
1859 ,227.75
1860 ,193.49
1861 ,192.13
1862 ,133.54
1863 ,93.7
1864 ,116.4
1865 ,188.85
1866 ,195.13
1867 ,221.03
1868 ,285.02
1869 ,280.46
1870 ,249.98
1871 ,249.94
1872 ,246.42
1873 ,215.49
1874 ,216.31
1875 ,208.69
1876 ,199.3
1877 ,198.8
1878 ,198.9
1879 ,206.76
1880 ,221.1
1881 ,212.94
1882 ,210
1883 ,199
1884 ,210
1885 ,215.77
1886 ,196.7
1887 ,191.14
1888 ,194.05
1889 ,210.06
1890 ,233.08
1891 ,215.96
1892 ,292.1
1893 ,292.92
1894 ,248.52
1895 ,247.6
1896 ,237.11
1897 ,233.08
1898 ,220.58
1899 ,213.59
1900 ,200
1901 ,189.99
1902 ,202.99
1903 ,264
1904 ,288
1905 ,275.49
1906 ,255.13
1907 ,242.28
1908 ,218.69
1909 ,222.21
1910 ,218.5
1911 ,215.85
1912 ,216.06
1913 ,235.51
1914 ,272.47
1915 ,309.6
1916 ,336.98
1917 ,287.57
1918 ,258.49
1919 ,240.29
1920 ,228.88
1921 ,223
1922 ,215
1923 ,207
1924 ,206.36
1925 ,203
1926 ,220.92
1927 ,273.7
1928 ,287.34
1929 ,281.1
1930 ,246.21
1931 ,217.98
1932 ,212.63
1933 ,214.83
1934 ,197.99
1935 ,194.75
1936 ,199.86
1937 ,230.01
1938 ,257.12
1939 ,301.03
1940 ,351
1941 ,290.84
1942 ,256
1943 ,242.18
1944 ,228.49
1945 ,219.48
1946 ,200.05
1947 ,200.62
1948 ,198.08
1949 ,204.09
1950 ,226.15
1951 ,275.45
1952 ,299.25
1953 ,281.36
1954 ,251.67
1955 ,219.1
1956 ,209.77
1957 ,204.99
1958 ,197.54
1959 ,196.8
1960 ,202.6
1961 ,217.99
1962 ,266.05
1963 ,312.28
1964 ,374.14
1965 ,311.03
1966 ,270
1967 ,246.77
1968 ,233.32
1969 ,220.78
1970 ,212.87
1971 ,211.78
1972 ,211.8
1973 ,212.93
1974 ,223.32
1975 ,282.97
1976 ,305.07
1977 ,295.26
1978 ,258.13
1979 ,239.8
1980 ,221.99
1981 ,213.1
1982 ,215.3
1983 ,215.36
1984 ,212.92
1985 ,232.58
1986 ,266.99
1987 ,310.76
1988 ,371.11
1989 ,295.4
1990 ,256.86
1991 ,240.04
1992 ,230
1993 ,262.48
1994 ,245.51
1995 ,234.29
1996 ,230.15
1997 ,226.01
1998 ,254.91
1999 ,315
2000 ,333.86
2001 ,322.05
2002 ,297.08
2003 ,282.74
2004 ,264.99
2005 ,253.26
2006 ,250.08
2007 ,246.38
2008 ,232.84
2009 ,251.07
2010 ,276.28
2011 ,300.77
2012 ,339.9
2013 ,300
2014 ,281.86
2015 ,274.94
2016 ,270.47
2017 ,266.14
2018 ,252.19
2019 ,246.75
2020 ,224.9
2021 ,211.09
2022 ,216.18
2023 ,235.58
2024 ,219
2025 ,235.58
2026 ,232
2027 ,220.3
2028 ,203.24
2029 ,205.61
2030 ,199.85
2031 ,196.61
2032 ,198.3
2033 ,201.39
2034 ,232.42
2035 ,262.5
2036 ,292.24
2037 ,270.1
2038 ,244.98
2039 ,244.94
2040 ,237.75
2041 ,235
2042 ,221.93
2043 ,214.02
2044 ,212
2045 ,211.09
2046 ,210.31
2047 ,214.03
2048 ,214.08
2049 ,214.07
2050 ,205.02
2051 ,197.61
2052 ,192.08
2053 ,157.81
2054 ,93.99
2055 ,94.99
2056 ,141.59
2057 ,194.83
2058 ,220
2059 ,262.52
2060 ,285
2061 ,275.12
2062 ,264.08
2063 ,242.9
2064 ,216.79
2065 ,206.96
2066 ,201.18
2067 ,195.75
2068 ,195.01
2069 ,216.02
2070 ,274.95
2071 ,325.98
2072 ,374.32
2073 ,338.15
2074 ,280.79
2075 ,243
2076 ,238.89
2077 ,219.55
2078 ,217.9
2079 ,210.1
2080 ,208.55
2081 ,203.77
2082 ,260.31
2083 ,304.62
2084 ,300.27
2085 ,283
2086 ,256.11
2087 ,243.97
2088 ,227.31
2089 ,219.36
2090 ,212.89
2091 ,210
2092 ,212.89
2093 ,225.27
2094 ,259.1
2095 ,295.36
2096 ,319.09
2097 ,299.9
2098 ,298.01
2099 ,275.94
2100 ,274.02
2101 ,257.78
2102 ,248.01
2103 ,241.11
2104 ,236
2105 ,246.53
2106 ,279.06
2107 ,302.49
2108 ,298.3
2109 ,263.45
2110 ,272.72
2111 ,270.04
2112 ,265.14
2113 ,249.56
2114 ,237.45
2115 ,229.08
2116 ,232.33
2117 ,242
2118 ,283
2119 ,313.48
2120 ,347.53
2121 ,370.1
2122 ,377.06
2123 ,411.92
2124 ,378.52
2125 ,342.53
2126 ,348.5
2127 ,308.22
2128 ,271.02
2129 ,269.81
2130 ,294.7
2131 ,309.97
2132 ,325.03
2133 ,282.69
2134 ,272.75
2135 ,267.84
2136 ,275.67
2137 ,258.17
2138 ,255.76
2139 ,249
2140 ,243.24
2141 ,247.5
2142 ,293.73
2143 ,323.8
2144 ,423.41
2145 ,421
2146 ,324.55
2147 ,299.46
2148 ,297.99
2149 ,294.13
2150 ,287.64
2151 ,265.58
2152 ,244.27
2153 ,224.04
2154 ,255.29
2155 ,300
2156 ,356.09
2157 ,320.8
2158 ,289.12
2159 ,310.6
2160 ,278.29
2161 ,254.44
2162 ,257.19
2163 ,249.69
2164 ,248.97
2165 ,258.23
2166 ,315.7
2167 ,421
2168 ,470.02
2169 ,400
2170 ,348.13
2171 ,348.5
2172 ,336.56
2173 ,323.15
2174 ,294.35
2175 ,287.5
2176 ,282.69
2177 ,282.7
2178 ,305.82
2179 ,335.2
2180 ,380
2181 ,346.58
2182 ,315.34
2183 ,279.9
2184 ,309
2185 ,295
2186 ,295
2187 ,273.94
2188 ,262.8
2189 ,276.22
2190 ,287.9
2191 ,279.54
2192 ,323.98
2193 ,333.99
2194 ,333.41
2195 ,318.2
2196 ,315.6
2197 ,296
2198 ,289.51
2199 ,271.08
2200 ,263.21
2201 ,280.08
2202 ,310.62
2203 ,335.1
2204 ,350
2205 ,332.3
2206 ,324.1
2207 ,313.55
2208 ,296.01
2209 ,283.71
2210 ,280.55
2211 ,275.4
2212 ,257.01
2213 ,258.73
2214 ,270.6
2215 ,275
2216 ,277.34
2217 ,252.01
2218 ,237.23
2219 ,239.07
2220 ,270.22
2221 ,285
2222 ,224.38
2223 ,217.84
2224 ,228.73
2225 ,252.55
2226 ,308.9
2227 ,367.93
2228 ,435
2229 ,425.76
2230 ,475.75
2231 ,328.97
2232 ,329.09
2233 ,310
2234 ,329.09
2235 ,329.07
2236 ,328.97
2237 ,413.32
2238 ,410.13
2239 ,2712.99
2240 ,2987.78
2241 ,478.81
2242 ,408.01
2243 ,354.15
2244 ,326.48
2245 ,308.95
2246 ,293.59
2247 ,286.9
2248 ,267.81
2249 ,276.98
2250 ,319.63
2251 ,372.01
2252 ,378.9
2253 ,345.27
2254 ,341.1
2255 ,325.33
2256 ,292.5
2257 ,271.64
2258 ,276.94
2259 ,269.76
2260 ,264.25
2261 ,273.31
2262 ,316.11
2263 ,372.27
2264 ,448.9
2265 ,414.14
2266 ,345.42
2267 ,325.22
2268 ,334.99
2269 ,301.79
2270 ,283.67
2271 ,279.27
2272 ,275.88
2273 ,274.27
2274 ,285.4
2275 ,309.93
2276 ,306.68
2277 ,300.69
2278 ,291.22
2279 ,285
2280 ,278.11
2281 ,265
2282 ,259.5
2283 ,252
2284 ,254.5
2285 ,265.27
2286 ,290.92
2287 ,350
2288 ,395.15
2289 ,340
2290 ,316.62
2291 ,298.75
2292 ,291.23
2293 ,275.76
2294 ,265.15
2295 ,253.75
2296 ,234.94
2297 ,198.94
2298 ,203.38
2299 ,228.93
2300 ,277.47
2301 ,277.1
2302 ,262.38
2303 ,249.59
2304 ,249.24
2305 ,221.78
2306 ,203.77
2307 ,172.6
2308 ,129.15
2309 ,174.37
2310 ,224.76
2311 ,264.22
2312 ,270
2313 ,268.3
2314 ,254
2315 ,229.14
2316 ,230.13
2317 ,229.42
2318 ,225.15
2319 ,172.3
2320 ,180.1
2321 ,170.7
2322 ,192.98
2323 ,193.5
2324 ,268.3
2325 ,266.75
2326 ,249.99
2327 ,228.38
2328 ,218.98
2329 ,183.67
2330 ,214.51
2331 ,213.07
2332 ,214.71
2333 ,209.41
2334 ,248.54
2335 ,260.42
2336 ,302.05
2337 ,333.2
2338 ,340
2339 ,330
2340 ,284.68
2341 ,268.34
2342 ,236.8
2343 ,210.46
2344 ,186.11
2345 ,202.31
2346 ,229.9
2347 ,267.77
2348 ,259.04
2349 ,252.08
2350 ,248.58
2351 ,239.91
2352 ,244.12
2353 ,235.7
2354 ,236.91
2355 ,232
2356 ,233.35
2357 ,236.91
2358 ,236.21
2359 ,237.38
2360 ,237.18
2361 ,263
2362 ,240
2363 ,232.25
2364 ,234.02
2365 ,230
2366 ,221.01
2367 ,186.4
2368 ,184.67
2369 ,217.1
2370 ,238.04
2371 ,260.56
2372 ,294.88
2373 ,294.88
2374 ,284.75
2375 ,287.84
2376 ,282.48
2377 ,266.3
2378 ,270.93
2379 ,256.79
2380 ,246.89
2381 ,239.91
2382 ,250.41
2383 ,249.53
2384 ,249.53
2385 ,228.3
2386 ,226
2387 ,217.43
2388 ,220
2389 ,186.72
2390 ,75.09
2391 ,38.87
2392 ,89.72
2393 ,145.24
2394 ,219.7
2395 ,257.1
2396 ,283.12
2397 ,260
2398 ,245.57
2399 ,224.3
2400 ,233.45
2401 ,218.67
2402 ,214.97
2403 ,200.92
2404 ,195.55
2405 ,220.56
2406 ,264.91
2407 ,299.93
2408 ,285.03
2409 ,255
2410 ,214.92
2411 ,190.71
2412 ,187.85
2413 ,181.84
2414 ,179.98
2415 ,179.77
2416 ,182.86
2417 ,219.39
2418 ,263.32
2419 ,296.99
2420 ,290.37
2421 ,267.81
2422 ,247.99
2423 ,204.4
2424 ,220.26
2425 ,188.71
2426 ,188.15
2427 ,183
2428 ,185.55
2429 ,191.53
2430 ,229.54
2431 ,268.78
2432 ,260.33
2433 ,252.88
2434 ,266.13
2435 ,249.53
2436 ,246.2
2437 ,242.85
2438 ,244.81
2439 ,241.58
2440 ,240.24
2441 ,231.32
2442 ,258.02
2443 ,277.33
2444 ,280.04
2445 ,282.26
2446 ,270
2447 ,260
2448 ,242.75
2449 ,229.77
2450 ,220
2451 ,201.85
2452 ,190.9
2453 ,212.32
2454 ,248.74
2455 ,269.35
2456 ,273.83
2457 ,254.25
2458 ,242.75
2459 ,234.99
2460 ,227.67
2461 ,208
2462 ,201.18
2463 ,196
2464 ,200.47
2465 ,241.25
2466 ,266.2
2467 ,298.95
2468 ,301.63
2469 ,269.03
2470 ,250
2471 ,231.94
2472 ,232.45
2473 ,207.63
2474 ,200.14
2475 ,198.05
2476 ,199.97
2477 ,204.46
2478 ,254
2479 ,272.33
2480 ,282.11
2481 ,252.78
2482 ,216.35
2483 ,212.54
2484 ,202.76
2485 ,195.19
2486 ,193.64
2487 ,191.99
2488 ,194.53
2489 ,212.8
2490 ,244.94
2491 ,271.07
2492 ,272.31
2493 ,265.46
2494 ,253.68
2495 ,238.98
2496 ,214.9
2497 ,202.21
2498 ,197.03
2499 ,193.7
2500 ,192.21
2501 ,196.86
2502 ,205.33
2503 ,221.41
2504 ,229.31
2505 ,228.43
2506 ,191.87
2507 ,187.81
2508 ,188.03
2509 ,167.65
2510 ,157.38
2511 ,151.11
2512 ,155.01
2513 ,179.32
2514 ,196.21
2515 ,228.35
2516 ,235.99
2517 ,235.26
2518 ,224.45
2519 ,213.81
2520 ,191.16
2521 ,183.37
2522 ,178.09
2523 ,174.21
2524 ,174.46
2525 ,179.87
2526 ,188.98
2527 ,191.12
2528 ,189.6
2529 ,172.62
2530 ,146.58
2531 ,121.99
2532 ,99.99
2533 ,89.99
2534 ,42.97
2535 ,40.32
2536 ,65.84
2537 ,107.71
2538 ,171.19
2539 ,195.08
2540 ,205.81
2541 ,194.47
2542 ,175.84
2543 ,166.88
2544 ,160.22
2545 ,139.97
2546 ,128.46
2547 ,123.38
2548 ,133.96
2549 ,139.96
2550 ,146.1
2551 ,144.01
2552 ,133.55
2553 ,100
2554 ,75.92
2555 ,60.14
2556 ,50.08
2557 ,25.21
2558 ,0
2559 ,0.08
2560 ,15
2561 ,66.2
2562 ,158.02
2563 ,182.55
2564 ,191.54
2565 ,189.59
2566 ,171.46
2567 ,158.07
2568 ,95.9
2569 ,81
2570 ,84
2571 ,81
2572 ,85.25
2573 ,92.31
2574 ,100.94
2575 ,112.53
2576 ,120.57
2577 ,121.77
2578 ,97.49
2579 ,89.89
2580 ,95.9
2581 ,63.15
2582 ,45
2583 ,60.58
2584 ,82.92
2585 ,121.25
2586 ,189.84
2587 ,240.3
2588 ,250.73
2589 ,229.75
2590 ,221.23
2591 ,202
2592 ,205
2593 ,192.98
2594 ,191.14
2595 ,190.95
2596 ,190
2597 ,200.61
2598 ,251.27
2599 ,291.43
2600 ,295.43
2601 ,255.71
2602 ,244.87
2603 ,216.25
2604 ,214.09
2605 ,200.73
2606 ,195.01
2607 ,196.42
2608 ,186.77
2609 ,196.74
2610 ,224.93
2611 ,239.03
2612 ,240.01
2613 ,223.6
2614 ,200
2615 ,184.2
2616 ,191
2617 ,189.55
2618 ,183.1
2619 ,183.28
2620 ,183.38
2621 ,197.96
2622 ,227.24
2623 ,249.92
2624 ,249.9
2625 ,209.96
2626 ,193.5
2627 ,192.99
2628 ,200
2629 ,185.47
2630 ,175.6
2631 ,176.31
2632 ,175.94
2633 ,196.15
2634 ,222.95
2635 ,249
2636 ,250
2637 ,239.18
2638 ,220.1
2639 ,201.97
2640 ,188.55
2641 ,179.92
2642 ,181.08
2643 ,178.92
2644 ,180.5
2645 ,199.92
2646 ,229.76
2647 ,256.02
2648 ,256.25
2649 ,232.26
2650 ,207.93
2651 ,206.44
2652 ,199.36
2653 ,189.59
2654 ,183.04
2655 ,173.91
2656 ,175.45
2657 ,185.41
2658 ,204.96
2659 ,220.62
2660 ,223.61
2661 ,220.44
2662 ,199.71
2663 ,187.81
2664 ,216.06
2665 ,190.91
2666 ,187.01
2667 ,179.41
2668 ,176.09
2669 ,189.58
2670 ,218.07
2671 ,239.95
2672 ,244.1
2673 ,221.05
2674 ,197.77
2675 ,188.98
2676 ,201.26
2677 ,197.1
2678 ,188.14
2679 ,183.07
2680 ,194.85
2681 ,189.96
2682 ,206.43
2683 ,209.61
2684 ,209.97
2685 ,213.08
2686 ,191.96
2687 ,178.04
2688 ,180.21
2689 ,173.15
2690 ,168.03
2691 ,142
2692 ,126.58
2693 ,122.45
2694 ,135.31
2695 ,149.99
2696 ,168.64
2697 ,211.94
2698 ,203.42
2699 ,204.43
2700 ,216.83
2701 ,210.08
2702 ,207.06
2703 ,165.09
2704 ,145.32
2705 ,158.46
2706 ,170.48
2707 ,168.19
2708 ,171.83
2709 ,173.15
2710 ,182.48
2711 ,181.44
2712 ,144
2713 ,115
2714 ,136.36
2715 ,108.45
2716 ,102.39
2717 ,112.99
2718 ,130.04
2719 ,137.02
2720 ,154
2721 ,188.3
2722 ,170.08
2723 ,150.36
2724 ,153.22
2725 ,135.23
2726 ,116.95
2727 ,108.24
2728 ,102
2729 ,112.99
2730 ,165.01
2731 ,198.65
2732 ,224.95
2733 ,217.3
2734 ,205.73
2735 ,186.99
2736 ,184.96
2737 ,183.78
2738 ,185.63
2739 ,186.1
2740 ,188.12
2741 ,200.06
2742 ,237.23
2743 ,261.87
2744 ,272.47
2745 ,249.06
2746 ,232.59
2747 ,227.97
2748 ,211
2749 ,200
2750 ,194.9
2751 ,191.99
2752 ,189.5
2753 ,205.93
2754 ,243.59
2755 ,273.88
2756 ,275.71
2757 ,264.93
2758 ,254
2759 ,232.61
2760 ,237.76
2761 ,231.13
2762 ,222.62
2763 ,211.79
2764 ,214.47
2765 ,232.95
2766 ,251.07
2767 ,282.27
2768 ,284.52
2769 ,265.4
2770 ,251.32
2771 ,245.24
2772 ,242.21
2773 ,219.08
2774 ,210.91
2775 ,210.63
2776 ,207.26
2777 ,232.75
2778 ,254.11
2779 ,281
2780 ,286.76
2781 ,270.01
2782 ,255
2783 ,245.51
2784 ,206.72
2785 ,198.01
2786 ,196.36
2787 ,194.53
2788 ,197.51
2789 ,209.94
2790 ,242.97
2791 ,254.96
2792 ,265.98
2793 ,252.74
2794 ,235.38
2795 ,216.74
2796 ,207.66
2797 ,200.62
2798 ,193.22
2799 ,190.96
2800 ,191.35
2801 ,206.49
2802 ,239.31
2803 ,267.9
2804 ,266.33
2805 ,254.94
2806 ,235.33
2807 ,202.57
2808 ,214.63
2809 ,201.94
2810 ,198
2811 ,201.37
2812 ,201.5
2813 ,218.35
2814 ,255
2815 ,283.37
2816 ,279.29
2817 ,251.26
2818 ,224.93
2819 ,214.7
2820 ,208
2821 ,200.09
2822 ,197.05
2823 ,196.3
2824 ,197.13
2825 ,217.63
2826 ,255
2827 ,279.09
2828 ,284.91
2829 ,268.91
2830 ,253.56
2831 ,222.78
2832 ,206.05
2833 ,203.15
2834 ,202.52
2835 ,203.23
2836 ,205.09
2837 ,213.86
2838 ,255.77
2839 ,280.06
2840 ,291.22
2841 ,256.34
2842 ,230.33
2843 ,217.4
2844 ,208.37
2845 ,197.25
2846 ,195.24
2847 ,195.04
2848 ,206
2849 ,216.3
2850 ,246.98
2851 ,262.08
2852 ,265.87
2853 ,254.97
2854 ,241.56
2855 ,221.46
2856 ,204.78
2857 ,189.1
2858 ,189.91
2859 ,187.47
2860 ,189.96
2861 ,194.81
2862 ,201
2863 ,206.59
2864 ,210.01
2865 ,205.85
2866 ,195.95
2867 ,186.58
2868 ,180.04
2869 ,172.94
2870 ,166.35
2871 ,159.69
2872 ,158.44
2873 ,192.02
2874 ,226.09
2875 ,246.97
2876 ,252.64
2877 ,247.11
2878 ,239.09
2879 ,219
2880 ,206
2881 ,199.7
2882 ,197.56
2883 ,192.2
2884 ,197.43
2885 ,201.32
2886 ,195
2887 ,194.95
2888 ,186.94
2889 ,182.04
2890 ,177.31
2891 ,176.5
2892 ,174.92
2893 ,150.74
2894 ,140.4
2895 ,138.9
2896 ,155.9
2897 ,187.04
2898 ,215.85
2899 ,249.43
2900 ,254.94
2901 ,243.03
2902 ,239.72
2903 ,215.97
2904 ,206.46
2905 ,199.87
2906 ,194.69
2907 ,193.76
2908 ,196.34
2909 ,209.96
2910 ,248.88
2911 ,270
2912 ,264.57
2913 ,238.98
2914 ,194.27
2915 ,189.97
2916 ,196.23
2917 ,190.45
2918 ,187.65
2919 ,185.05
2920 ,188.2
2921 ,218.72
2922 ,240.71
2923 ,260.02
2924 ,265.41
2925 ,253.52
2926 ,241.11
2927 ,219.92
2928 ,184.5
2929 ,182.09
2930 ,184.08
2931 ,185.12
2932 ,187.04
2933 ,191.19
2934 ,236.26
2935 ,255.96
2936 ,255.96
2937 ,232.7
2938 ,206.07
2939 ,200.24
2940 ,197.06
2941 ,197.29
2942 ,194.89
2943 ,195.54
2944 ,197.99
2945 ,218.99
2946 ,249.96
2947 ,269.94
2948 ,270.23
2949 ,261.77
2950 ,253.21
2951 ,228.94
2952 ,206
2953 ,200
2954 ,200.34
2955 ,201.12
2956 ,201.14
2957 ,224.32
2958 ,256.58
2959 ,296.9
2960 ,280.1
2961 ,255.09
2962 ,233.85
2963 ,232.82
2964 ,223.63
2965 ,219.02
2966 ,212.2
2967 ,201.16
2968 ,206.24
2969 ,230.1
2970 ,249.98
2971 ,275.44
2972 ,281.49
2973 ,263.37
2974 ,246.9
2975 ,232.47
2976 ,225.2
2977 ,208.44
2978 ,208.12
2979 ,205.09
2980 ,204.9
2981 ,220.77
2982 ,254.96
2983 ,275.06
2984 ,268.02
2985 ,252.96
2986 ,235.03
2987 ,232.09
2988 ,225.15
2989 ,215.04
2990 ,210.9
2991 ,206.64
2992 ,209.14
2993 ,229
2994 ,246.24
2995 ,263
2996 ,276.61
2997 ,259.96
2998 ,251.84
2999 ,238.52
3000 ,220.69
3001 ,213.74
3002 ,207.56
3003 ,204.02
3004 ,206.57
3005 ,219.07
3006 ,255.91
3007 ,274.92
3008 ,262.97
3009 ,236.8
3010 ,220
3011 ,208.13
3012 ,207.4
3013 ,191.81
3014 ,190.01
3015 ,187.01
3016 ,192.7
3017 ,211.59
3018 ,239.09
3019 ,256.79
3020 ,262.69
3021 ,255.91
3022 ,247.78
3023 ,235.46
3024 ,225.12
3025 ,216.94
3026 ,207.36
3027 ,200.01
3028 ,199.5
3029 ,200.1
3030 ,201.78
3031 ,216.28
3032 ,217.04
3033 ,208.57
3034 ,194.17
3035 ,190.67
3036 ,186.55
3037 ,174.37
3038 ,166.7
3039 ,159.17
3040 ,168.22
3041 ,185.3
3042 ,201.62
3043 ,222.74
3044 ,231.57
3045 ,229
3046 ,223.12
3047 ,208.38
3048 ,208.1
3049 ,193.3
3050 ,191.92
3051 ,186.01
3052 ,182.98
3053 ,186.06
3054 ,184.97
3055 ,185.93
3056 ,183.62
3057 ,163.45
3058 ,140.33
3059 ,123.17
3060 ,128.06
3061 ,116.87
3062 ,110.68
3063 ,93.26
3064 ,113.6
3065 ,155.8
3066 ,196.04
3067 ,234.6
3068 ,238.99
3069 ,238.35
3070 ,225.91
3071 ,217.9
3072 ,209.08
3073 ,199.21
3074 ,196.07
3075 ,191.11
3076 ,193.68
3077 ,210.72
3078 ,240
3079 ,256.23
3080 ,250.04
3081 ,219.21
3082 ,199.95
3083 ,197.6
3084 ,200.23
3085 ,199.15
3086 ,191.92
3087 ,183.94
3088 ,190.63
3089 ,220.93
3090 ,247.97
3091 ,280
3092 ,280
3093 ,250.44
3094 ,237.08
3095 ,216.72
3096 ,216.41
3097 ,205.61
3098 ,184.72
3099 ,169.98
3100 ,172.49
3101 ,202.35
3102 ,224.08
3103 ,237.95
3104 ,235
3105 ,220
3106 ,210.02
3107 ,201.5
3108 ,195.63
3109 ,186.52
3110 ,185
3111 ,176.22
3112 ,179.37
3113 ,193.58
3114 ,209.78
3115 ,234.92
3116 ,239.95
3117 ,236.96
3118 ,229.09
3119 ,223.91
3120 ,207.15
3121 ,192.8
3122 ,185.5
3123 ,179
3124 ,179.46
3125 ,185.72
3126 ,216.37
3127 ,233.22
3128 ,224
3129 ,200
3130 ,180.24
3131 ,180.03
3132 ,177.39
3133 ,163.98
3134 ,172.63
3135 ,154.4
3136 ,160.49
3137 ,157.37
3138 ,184.18
3139 ,219.3
3140 ,221.93
3141 ,220
3142 ,206.01
3143 ,192.93
3144 ,166.04
3145 ,164.99
3146 ,163.98
3147 ,161.11
3148 ,163.02
3149 ,172.42
3150 ,211.94
3151 ,230.56
3152 ,223.46
3153 ,210
3154 ,204.22
3155 ,211.3
3156 ,198.05
3157 ,166.04
3158 ,166.75
3159 ,163.98
3160 ,163.98
3161 ,187.26
3162 ,233.63
3163 ,235.01
3164 ,241.77
3165 ,233.17
3166 ,224.32
3167 ,212.97
3168 ,210
3169 ,202.71
3170 ,189
3171 ,174.74
3172 ,176.26
3173 ,203.2
3174 ,226.93
3175 ,242.74
3176 ,242.29
3177 ,225.1
3178 ,207.46
3179 ,201.1
3180 ,195.18
3181 ,190.58
3182 ,187.46
3183 ,165.5
3184 ,166
3185 ,164.99
3186 ,195.18
3187 ,221.47
3188 ,231.09
3189 ,229
3190 ,223.95
3191 ,221.95
3192 ,202.93
3193 ,182.69
3194 ,185.04
3195 ,196.48
3196 ,166.88
3197 ,177.71
3198 ,184.07
3199 ,194.3
3200 ,184.94
3201 ,160
3202 ,146.88
3203 ,160.77
3204 ,159.83
3205 ,142.07
3206 ,138.5
3207 ,136.59
3208 ,147.92
3209 ,162.02
3210 ,206.38
3211 ,225
3212 ,240.04
3213 ,241.87
3214 ,239
3215 ,224.15
3216 ,214.91
3217 ,196.35
3218 ,185.43
3219 ,174.15
3220 ,170.17
3221 ,170.25
3222 ,162.92
3223 ,158.57
3224 ,154.98
3225 ,110.6
3226 ,95.98
3227 ,90
3228 ,75
3229 ,45.35
3230 ,20.15
3231 ,39.58
3232 ,76.21
3233 ,133.33
3234 ,188.39
3235 ,214.34
3236 ,222.48
3237 ,226.18
3238 ,219.57
3239 ,200.5
3240 ,180.18
3241 ,169.06
3242 ,169.13
3243 ,169.89
3244 ,169.53
3245 ,182.04
3246 ,229.95
3247 ,248.08
3248 ,251.09
3249 ,231.08
3250 ,210.62
3251 ,199.68
3252 ,185.34
3253 ,182.33
3254 ,224.84
3255 ,225.92
3256 ,234.97
3257 ,238.64
3258 ,245.74
3259 ,298.68
3260 ,276.95
3261 ,259.9
3262 ,240.2
3263 ,229.74
3264 ,203.39
3265 ,195.94
3266 ,189.1
3267 ,185.05
3268 ,189.2
3269 ,202.24
3270 ,236.7
3271 ,264.89
3272 ,274.17
3273 ,247.06
3274 ,231.99
3275 ,225.36
3276 ,213.84
3277 ,203.32
3278 ,216.55
3279 ,200.01
3280 ,213.5
3281 ,237.78
3282 ,251.82
3283 ,290
3284 ,298.21
3285 ,265.88
3286 ,245.46
3287 ,233.95
3288 ,206.47
3289 ,187.89
3290 ,176.23
3291 ,170.98
3292 ,173.1
3293 ,179.61
